COUNTRY,EDATE,PARTY,PERVOTE,VOTEEST,PRESVOTE,ABSSEAT,TOTSEATS,PROGTYPE,PER101,PER102,PER103,PER104,PER105,PER106,PER107,PER108,PER109,PER110,PER201,PER202,PER203,PER204,PER301,PER302,PER303,PER304,PER305,PER401,PER402,PER403,PER404,PER405,PER406,PER407,PER408,PER409,PER410,PER411,PER412,PER413,PER414,PER415,PER416,PER501,PER502,PER503,PER504,PER505,PER506,PER507,PER601,PER602,PER603,PER604,PER605,PER606,PER607,PER608,PER701,PER702,PER703,PER704,PER705,PER706,PERUNCOD,TOTAL,RILE,PLANECO,MARKECO,WELFARE,INTPEACE
11,19/9/1982,11220,5.56113651347117,0,99.99,20,349,1,0.5,0,0,0,3.9,8.2,1.9,0,0,0,0.5,2.9,0,2.9,0,0.5,0,0,0,0,0,5.3,0,0,1.5,0,4.4,0,1.5,1.5,6.8,1.5,0,0,0,10.6,0,13.5,10.1,0,0,0,0,0,0,0,2.9,0,0,0,1,0,0,0,0.5,2.9,99.99,207,-39.7,12.1,0,23.6,12.1
11,19/9/1982,11320,45.6063278701156,0,99.99,166,349,1,0,2.4,0,0,0,6.4,2.4,0,0,0,2.4,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7,0,0.8,0.8,2.4,0,4,0,0,12.9,0,7.3,12.1,1.6,0,0,0,0,0,0,0,3.2,0,0,0.8,0,0,0,0,1.6,99.99,124,-18.5,2.4,4,19.4,8.8
11,19/9/1982,11420,5.90087282581182,0,99.99,21,349,1,0,0,0,0,0,4.1,4.1,0,0,0,10.6,6.5,0,0,3.3,0,0.8,0,0,6.5,2.4,0,0,0,0,0.8,1.6,0,2.4,0,0,0,7.3,0,0,2.4,1.6,13,8.9,0.8,3.3,0,0,0,3.3,0,0.8,0,4.1,0,0.8,2.4,0,0,0,0,99.99,123,4.8,0,13.8,21.9,4.1
11,19/9/1982,11620,23.644124277491,0,99.99,86,349,1,0.7,1.4,0,2.9,0,2.1,1.4,0.7,0,0,5.7,2.1,0,1.4,0,0.7,6.4,0,0,11.4,5.7,0,0,0,0,0,2.1,0,0.7,0,0,0,12.1,0,0,3.6,2.9,0.7,7.1,3.6,7.9,0,0,0,0.7,0,3.6,0,0.7,0,0,0,2.1,0,0,1.4,99.99,140,25.1,0,23.5,7.8,3.5
11,19/9/1982,11810,15.4757802629243,0,99.99,56,349,1,1.5,0,0,0.9,0,4.4,3.2,0.3,0,0,0.6,0.9,0,0,7,0,1.5,0,0,2.3,5.3,0.9,1.2,0.3,0.3,0,3.8,0,3.8,2.9,0,0,2.9,0,0,14.6,0.9,2.3,10.5,0,9.9,0,0,0,3.2,0,2.1,0,1.5,0,0,0,6.4,0,0.3,0.3,99.99,339,-14,2.1,5.2,12.8,4.4
11,15/9/1985,11220,5.36047818744025,0,99.99,19,349,1,0,0,0,0,0.8,4.2,3,0,0,0,0,3.8,0,0,1.3,0,0,0,0,0,0,11,0.8,0,0,0,0.8,0,1.3,0.8,0.8,5.1,1.3,0,0,13.1,0.4,13.6,5.5,0,2.5,0,0.8,0,0,0,0,0,0,0,1.3,0,0,0,0,0,27.5,236,-36.7,12.6,1.3,19.1,5
11,15/9/1985,11320,44.6836926457269,0,99.99,159,349,1,0,0,0,1.2,0,3.7,9.9,0,0,0,0,0,0,0,0,0,1.2,0,0,1.2,0,0,0,0,0,0,3.7,0,6.2,3.7,0,0,8.6,0,0,9.9,2.5,0,16,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.6,81,-21.1,0,9.8,16,3.7
11,15/9/1985,11420,14.2314508546939,0,99.99,51,349,1,0,0,0,1.5,0,3,6,0,0,0,5.5,0,0,0,1,0,0,0,0,12.9,6.5,0,0,0,0,0,0,0,0.5,0,0,0,11.9,0,0,6.5,4,3.5,13.4,0,4,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,18.9,201,12.9,0,24.8,16.9,3
11,15/9/1985,11520,0.28,1,99.99,1,349,3,0,0,0,0,0,2.27272727272727,9.09090909090909,2.27272727272727,0,0,9.09090909090909,4.54545454545455,0,0,2.27272727272727,0,2.27272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09090909090909,0,0,11.3636363636364,4.54545454545455,6.81818181818182,13.6363636363636,0,0,0,0,0,6.81818181818182,0,0,0,0,0,0,0,0,0,9.09090909090909,2.27272727272727,4.54545454545455,44,-4.54545454545455,0,9.09090909090909,20.4545454545455,2.27272727272727
11,15/9/1985,11620,21.328009840809,0,99.99,76,349,1,0,0,0,2.9,0,1.9,1,1,0,0,5.8,1.9,0,0,3.8,0,0,0,0,21.2,15.4,0,0,0,0,0,1,0,0,0,0,0,9.6,0,0,4.8,1.9,0,2.9,1,3.8,0,0,0,9.6,0,5.8,0,0,0,0,0,3.8,0,0,0,1,104,59.8,0,30.8,2.9,1.9
11,15/9/1985,11810,12.13,1,99.99,43,349,1,0.6,0,0,0,0,1.8,1.8,0,0,0,3,0,0,0,11.9,0,0.6,0,1.8,3,2.4,0,0,0,0,0,0,0,6,3,0,0,9.5,0,0,15.5,1.2,3,14.9,0,7.1,0,1.2,0,1.8,0,1.2,0.6,0,0,0,0,2.4,0,0,0,6,168,-1.1,0,12.5,17.9,1.8
11,18/9/1988,11110,5.52568900606824,0,99.99,20,349,1,0,0,0,0,0,0,9.9,0,0,1.4,0,0,0,0,2.8,0,0,0,0,0,2.8,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,1.4,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.4,71,-18.4,1.4,0,11.3,0
11,18/9/1988,11220,5.84382994347118,0,99.99,21,349,1,0,0,0,0,0.9,5.2,7.9,0,0,2.2,0,1.3,0,0,1.3,0,0,0,0,0,0,5.7,0,0,0,0,0,0,0.9,1.3,1.7,0.4,1.3,0,0,12.2,6.6,6.1,10,0,2.2,0,0,0,0,0,1.3,0,0,0,4.7,0,0,0,0,3.5,23.6,229,-37.4,7.4,1.3,16.1,6.1
11,18/9/1988,11320,43.2070601384255,0,99.99,156,349,1,0,0,0,0,0,1.6,1.6,1.6,0,0,0,0,0,0,0,0,4.8,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,6.3,0,0,15.9,9.5,15.9,23.8,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,63,-23.9,0,6.3,39.7,1.6
11,18/9/1988,11420,12.2023499926215,0,99.99,44,349,1,0,0,0,0,0,0,16.1,0.7,0,0,4.3,0,0,0,4.3,0,0,0,0,8.7,7.4,0,0,0,0,0,0,0,2,2.7,0,0,2,0,0,9.7,5.7,1,12,0,4.7,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,16.1,299,-7.70000000000001,0,10.7,13,0
11,18/9/1988,11620,18.2969373724231,0,99.99,66,349,1,0,0,0,3.8,0,0.5,3.3,4.9,0,0,4.9,0.5,0,0,0,2.2,0,0,0,6,8.2,0,0,0,0,0,0.5,0,0.5,0.5,0,0,8.2,0,0,8.2,1.6,0,1.6,0,2.2,0,1.1,0,3.3,0,9.3,0,0,0,0,0,2.7,0,0,1.1,24.6,183,36.7,0,14.2,1.6,0.5
11,18/9/1988,11810,11.3001814944176,0,99.99,42,349,1,0,0,0,0,0,1,3.1,0,0,0,0,0,0,0,6.3,0,0,0,0,3.1,3.1,0,0,0,0,0,0,0,1,0,0,0,5.2,0,0,26,5.2,9.4,6.3,0,12.5,0,0,0,1,0,5.2,0,0,0,0,0,1,0,0,0,10.4,96,-5.3,0,8.3,15.7,1
11,15/9/1991,11110,3.38254586519133,0,99.99,0,349,1,1.14942528735632,0,0,0,4.59770114942529,1.14942528735632,4.59770114942529,0,0,9.19540229885057,8.04597701149425,9.19540229885057,0,0,0,0,0,0,0,0,0,1.14942528735632,0,0,0,0,0,0,1.14942528735632,0,0,0,1.14942528735632,0,0,37.9310344827586,2.29885057471264,4.59770114942529,0,0,0,0,0,0,0,0,0,0,0,0,1.14942528735632,0,0,0,0,0,12.6436781609195,87,-12.6436781609195,1.14942528735632,1.14942528735632,4.59770114942529,5.74712643678161
11,15/9/1991,11220,4.5131746753331,0,99.99,16,349,1,0,0,2.17391304347826,0,1.44927536231884,0.72463768115942,10.1449275362319,1.44927536231884,0,2.89855072463768,0,7.2463768115942,0,0,0,0,0,0,0,0,0,3.6231884057971,0,0,0,0,0,0,3.6231884057971,0.72463768115942,0,0.72463768115942,0,0,0,15.9420289855072,1.44927536231884,7.97101449275362,9.42028985507246,0,2.17391304347826,0,0,0,0,0,0,0,0,0,5.07246376811594,0,0.72463768115942,0,2.17391304347826,10.1449275362319,10.1449275362319,138,-42.7536231884058,3.6231884057971,0,17.3913043478261,2.17391304347826
11,15/9/1991,11320,37.7051931166432,0,99.99,138,349,1,0,0,0,0,0,0,6.15384615384616,3.07692307692308,0,0,0,3.07692307692308,0,0,0,0,0,0,3.07692307692308,0,1.53846153846154,0,0,0,0,0,0.769230769230769,0,3.07692307692308,3.84615384615385,0,0,5.38461538461539,0,0,11.5384615384615,0,15.3846153846154,4.61538461538462,0,0.769230769230769,0,3.84615384615385,0,0,0,0,0,0,0,5.38461538461539,0,0,0,2.30769230769231,4.61538461538462,21.5384615384615,130,-6.15384615384616,0,5.38461538461539,20,0
11,15/9/1991,11420,9.1277246437927,0,99.99,33,349,1,0,0,0,0,0,0,5.35714285714286,7.5,0,0,13.5714285714286,6.42857142857143,0,0,0,0,0,0,0,5.35714285714286,3.21428571428571,0.357142857142857,0,0,0,0,1.07142857142857,0,1.42857142857143,0.714285714285714,0,0,0.357142857142857,0,0,4.28571428571428,0.357142857142857,7.85714285714286,2.5,0,2.5,0,0.357142857142857,0,0,0,0,0,0,0,1.78571428571429,0,0,0,1.42857142857143,11.4285714285714,22.1428571428571,280,3.92857142857143,0.357142857142857,5.71428571428571,10.3571428571429,0
11,15/9/1991,11520,7.13522305214942,0,99.99,26,349,1,0,0,0,0,0,2.27272727272727,9.09090909090909,2.27272727272727,0,0,9.09090909090909,4.54545454545455,0,0,2.27272727272727,0,2.27272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09090909090909,0,0,11.3636363636364,4.54545454545455,6.81818181818182,13.6363636363636,0,0,0,0,0,6.81818181818182,0,0,0,0,0,0,0,0,0,9.09090909090909,2.27272727272727,4.54545454545455,44,-4.54545454545455,0,9.09090909090909,20.4545454545455,2.27272727272727
11,15/9/1991,11620,21.9237140865777,0,99.99,80,349,1,0.520833333333333,0,0,3.125,0,0,1.04166666666667,7.8125,0,0,7.8125,1.04166666666667,0,0,0,0,3.125,0,0,7.8125,9.375,0,0,0,0,0,0,0,0,0,0,0,15.1041666666667,0,0,3.64583333333333,1.5625,2.60416666666667,2.08333333333333,0,8.33333333333333,0,2.60416666666667,0,2.08333333333333,0,8.33333333333333,0,0,0,0,0,3.125,0,1.04166666666667,2.08333333333333,5.72916666666667,192,43.75,0,22.9166666666667,4.6875,0
11,15/9/1991,11810,8.50293039670349,0,99.99,31,349,1,0,0,0,0,0,0.775193798449612,1.55038759689922,0.775193798449612,0,0,2.32558139534884,3.87596899224806,0,0,3.10077519379845,0,0,0,0.775193798449612,0.775193798449612,6.2015503875969,0,0,0,0,0,0.775193798449612,0,4.65116279069767,7.75193798449612,0,0,2.32558139534884,0,0,22.4806201550388,1.55038759689922,11.6279069767442,6.2015503875969,0,2.32558139534884,0,1.55038759689922,0,0.775193798449612,0,6.2015503875969,0,0,0,0.775193798449612,0,0.775193798449612,0,0.775193798449612,2.32558139534884,6.97674418604651,129,5.42635658914729,0,3.10077519379845,17.8294573643411,0.775193798449612
11,15/9/1991,11951,6.73180568480327,0,99.99,25,349,1,5.75539568345324,0,0,1.43884892086331,0,0.359712230215827,0.719424460431655,2.15827338129496,0,0,8.99280575539568,4.31654676258993,1.07913669064748,0,1.07913669064748,0,10.7913669064748,0,0,3.23741007194245,5.39568345323741,1.79856115107914,0,0,0,0,0,0,0,5.03597122302158,0,0,19.4244604316547,0,0,3.59712230215827,0,2.51798561151079,0.359712230215827,0,2.51798561151079,0,0.719424460431655,0,6.11510791366906,0,6.47482014388489,0,0,0,0,0,0,0,0,0.359712230215827,5.75539568345324,278,42.8057553956834,1.79856115107914,22.6618705035971,2.87769784172662,0.359712230215827
11,18/9/1994,11110,5.02277006375618,0,99.99,18,349,1,0,0,0,0,2.5,0,0,0,0,6.25,0,1.25,1.25,0,0,0,0,0,0,0,0,10,0,0,0,0,1.25,0,1.25,0,0,0,12.5,0,0,33.75,0,16.25,5,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,0,0,7.5,80,-6.25,10,12.5,21.25,2.5
11,18/9/1994,11220,6.1738012866436,0,99.99,22,349,1,0,0,0,0,0,0,3.97727272727273,0,0,5.11363636363636,0.568181818181818,6.81818181818182,0,0,0,0,0,0,0,0,0,9.09090909090909,1.13636363636364,0,0,0,0,1.13636363636364,8.52272727272727,0.568181818181818,0,0,2.84090909090909,0,0,13.0681818181818,2.27272727272727,21.0227272727273,5.68181818181818,0,1.13636363636364,0,0,0,0,0,0,0,0,0,2.84090909090909,0,0,0,0,4.54545454545455,9.65909090909091,176,-27.2727272727273,10.2272727272727,2.84090909090909,26.7045454545455,0
11,18/9/1994,11320,45.2504167011667,0,99.99,161,349,1,0,0,0,0,0,0,6.31067961165049,3.39805825242718,0,0,1.45631067961165,1.45631067961165,0,0,0,0,0,0,3.39805825242718,1.94174757281553,1.45631067961165,0,0,0,0,0,3.88349514563107,0,12.1359223300971,7.28155339805825,0,0,17.4757281553398,0,0,1.94174757281553,0,11.1650485436893,0.485436893203883,0,1.94174757281553,0,0.485436893203883,0,0.970873786407767,0,0.970873786407767,7.28155339805825,0,0,1.45631067961165,0,0,0,0.485436893203883,3.88349514563107,8.7378640776699,206,23.7864077669903,0,19.4174757281553,11.6504854368932,0
11,18/9/1994,11420,7.19202813767879,0,99.99,26,349,1,0,0,0,0,1.5625,0,2.60416666666667,4.6875,0,0,5.20833333333333,2.08333333333333,0,0,0,0,1.04166666666667,0,0,5.72916666666667,7.8125,0,0,0,0,0,1.5625,0,0.520833333333333,4.16666666666667,0,0,10.4166666666667,0,0,3.64583333333333,1.04166666666667,26.5625,2.08333333333333,0,3.64583333333333,0,2.08333333333333,0,0,0,0,0,0,0,0,0,0,0,0,1.04166666666667,12.5,192,19.2708333333333,0,16.1458333333333,28.6458333333333,1.5625
11,18/9/1994,11520,4.06754338912149,0,99.99,15,349,1,0,0,0,0,0,0,6.97674418604651,5.81395348837209,0,0,2.32558139534884,1.16279069767442,0,0,0,0,0,0,0,5.81395348837209,4.65116279069767,1.16279069767442,0,0,0,0,0,0,3.48837209302326,0,0,0,2.32558139534884,0,0,11.6279069767442,4.65116279069767,23.2558139534884,6.97674418604651,0,0,0,0,0,12.7906976744186,0,2.32558139534884,0,0,0,0,0,0,0,0,1.16279069767442,3.48837209302326,86,13.953488372093,1.16279069767442,8.13953488372093,30.2325581395349,0
11,18/9/1994,11620,22.2166162065254,0,99.99,80,349,1,1.00502512562814,0,0,1.50753768844221,0,1.50753768844221,4.02010050251256,15.5778894472362,0,0,8.04020100502512,0,0,0,0.50251256281407,0,3.01507537688442,0,0,12.0603015075377,4.52261306532663,0,0,0,0,0,1.50753768844221,0,1.50753768844221,1.50753768844221,0,0,16.5829145728643,0,0,3.51758793969849,1.00502512562814,1.50753768844221,0,0,4.52261306532663,0,0,0,2.51256281407035,0,5.0251256281407,0,0,0,0,0,1.00502512562814,0,0,0.50251256281407,7.53768844221105,199,40.2010050251256,0,28.643216080402,1.50753768844221,1.50753768844221
11,18/9/1994,11810,7.6527754277712,0,99.99,27,349,1,0.606060606060606,0,0,0,0,0.606060606060606,1.81818181818182,3.03030303030303,0,0.606060606060606,4.24242424242424,5.45454545454545,0,0,4.24242424242424,0,0,0,3.03030303030303,3.03030303030303,9.09090909090909,0,0.606060606060606,0,0,0,2.42424242424242,0,1.21212121212121,1.81818181818182,0,0,11.5151515151515,0,0,21.8181818181818,0,18.1818181818182,0,0,1.81818181818182,0,0.606060606060606,0,0.606060606060606,0,0,0,0,0,0,0,0.606060606060606,0,0.606060606060606,0.606060606060606,1.81818181818182,165,21.8181818181818,0.606060606060606,14.5454545454545,18.1818181818182,0.606060606060606
11,21/9/1998,11110,4.5,0,99.99,16,349,1,0,0,0,0,5.55555555555556,0,6.94444444444444,0,0,9.72222222222222,0,6.94444444444444,0,0,0,0,0,0,0,0,0,8.33333333333333,0,0,0,0,0,0,1.38888888888889,0,0,0,2.77777777777778,0,0,30.5555555555556,2.77777777777778,8.33333333333333,9.72222222222222,0,1.38888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55555555555556,72,-36.1111111111111,8.33333333333333,2.77777777777778,18.0555555555556,5.55555555555556
11,21/9/1998,11220,12,0,99.99,43,349,1,0,0,0,0,0,1.81268882175227,6.94864048338369,0,0,3.32326283987915,1.51057401812689,4.22960725075529,0,0,2.7190332326284,0,1.20845921450151,0,0,0,0.604229607250755,6.94864048338369,0,0,0,0,0.604229607250755,0.302114803625378,5.74018126888217,0,3.02114803625378,0,0.604229607250755,0,0,15.7099697885196,1.51057401812689,14.1993957703927,12.3867069486405,0,2.11480362537764,0,0,0,0,0,0,0,0,0,1.20845921450151,0,0,0,0,3.62537764350453,9.66767371601208,331,-35.95166163142,9.96978851963746,0.604229607250755,26.5861027190332,1.81268882175227
11,21/9/1998,11320,36.4,0,99.99,131,349,1,2.734375,0,0,0,0,0,4.296875,4.6875,0,0,1.171875,2.34375,0,0,0.390625,0,0,0,0,0.390625,3.90625,0,0,0,0,0,0.390625,0,7.421875,3.125,0,0,10.15625,0,0,1.953125,1.171875,10.9375,12.5,0,7.8125,0,0,0,0.390625,0,1.5625,7.03125,0,0,1.171875,0,0,0,0,1.953125,12.5,256,-3.515625,0,10.546875,23.4375,0
11,21/9/1998,11420,4.7,0,99.99,17,349,1,0,0,0,0,0,3.57142857142857,3.57142857142857,3.57142857142857,0,0,5.95238095238095,0,0,0,3.57142857142857,0,0,0,0,3.57142857142857,5.95238095238095,0,0,0,0,0,0,0,0,1.19047619047619,0,0,9.52380952380952,0,0,5.95238095238095,0,7.14285714285714,3.57142857142857,0,5.95238095238095,0,0,0,2.38095238095238,0,3.57142857142857,1.19047619047619,0,0,1.19047619047619,0,0,0,0,2.38095238095238,26.1904761904762,84,14.2857142857143,0,13.0952380952381,10.7142857142857,3.57142857142857
11,21/9/1998,11520,11.8,0,99.99,42,349,1,0,0,0,0,0,0,1.79640718562874,0.598802395209581,0,0,0.598802395209581,0.598802395209581,0,0,1.19760479041916,0,0,0,0,2.39520958083832,2.39520958083832,0,0,0,0,0,0.598802395209581,0,2.39520958083832,0,0,0,13.7724550898204,0,0,10.7784431137725,0,7.78443113772455,18.562874251497,0,10.1796407185629,0,0,0,7.18562874251497,0,9.58083832335329,0,0,0,0,0,0,0,0,3.59281437125748,5.98802395209581,167,4.79041916167665,0,16.1676646706587,26.3473053892216,0
11,21/9/1998,11620,22.9,0,99.99,82,349,1,0.29940119760479,0,0,0,0,1.19760479041916,0.598802395209581,9.2814371257485,0,0,4.19161676646707,0,0,0,0.598802395209581,0,2.09580838323353,0,0,11.9760479041916,8.08383233532934,0,0,0,0,0,0,0,1.19760479041916,3.89221556886228,0,0,15.8682634730539,0,0,2.9940119760479,10.7784431137725,4.79041916167665,0,0,5.98802395209581,0,0,0,0.29940119760479,0,4.79041916167665,0,0,0,0,0,0.29940119760479,0,0.29940119760479,0.29940119760479,10.1796407185629,334,37.4251497005988,0,27.8443113772455,4.79041916167665,1.19760479041916
11,21/9/1998,11810,5.1,0,99.99,18,349,1,0,0,0,0,0.413223140495868,0.413223140495868,1.2396694214876,1.65289256198347,0,2.47933884297521,0.413223140495868,0.413223140495868,0,0,14.4628099173554,0,0.826446280991736,0,0,6.19834710743802,13.2231404958678,0.826446280991736,0,0,0,0,0.413223140495868,0,0.413223140495868,1.65289256198347,1.65289256198347,0,2.89256198347107,0,0,11.5702479338843,0.413223140495868,8.26446280991736,6.61157024793388,0,7.43801652892562,0,0,0,1.65289256198347,0,4.13223140495868,2.47933884297521,0,0,0.413223140495868,0,1.2396694214876,0,0.826446280991736,1.2396694214876,4.13223140495868,242,11.5702479338843,2.47933884297521,9.09090909090909,14.8760330578512,0.826446280991736
12,8/10/1945,12220,11.8860778669898,0,99.99,11,150,1,0,0,0,0,0,3.2,0.6,0,0,0,2.6,9.6,0,0,0,0,2.6,0,0,0,0,0,1.9,0,0,0,1.3,0,23.1,9,3.2,0,0,0,0,0,3.8,0.6,0,0,0,0,0,0,0,0,0,17.3,0,0,1.9,0,6.4,0,0,0,99.99,156,-0.499999999999996,5.1,0,0.6,3.2
12,8/10/1945,12320,41.0273190930667,0,99.99,76,150,1,0.4,0,0,0.8,0,0.4,2.8,0,0,0,1.8,2.6,0.4,0,1.4,0.2,2.8,0,0,0.2,0.4,0.6,3.8,0.2,0.4,0,0.8,1,10.6,7.6,10,1.6,0.4,0,0,0.2,4.4,4.4,10.4,0,8,0,0.8,0,1.6,0,0,3.6,0,0.2,2.2,0,8,4,0.2,0,99.99,501,-32.8,14.4,0.6,14.8,0.4
12,8/10/1945,12420,13.7926576781296,0,99.99,20,150,1,0,0,0,2.6,0,0,1.3,0,0,0,2,3.9,0,0,1.3,0,0,0,0,1.3,0,2.6,2,0,0,0,2,0,8.5,4.6,0,0,0.6,0,0,0.6,2.6,5.9,7.2,0,6.5,0,3.3,0,3.3,0,0,0,2,0,3.9,0.1,9,8.5,1.3,1.3,99.99,153,-14.3,4.6,1.9,13.1,0
12,8/10/1945,12520,7.93233348482553,0,99.99,8,150,1,0,0,0,2.1,0,0,2.1,0,0,0,2.1,0,2.1,0,6.4,0,0,0,0,2.1,0,2.1,0,2.1,0,0,2.1,0,12.8,4.3,0,0,2.1,0,0,0,6.4,12.8,6.4,0,4.3,0,6.4,0,8.5,0,0,2.1,0,0,0,0,4.3,4.3,0,2.1,99.99,47,12.6,2.1,4.2,19.2,0
12,8/10/1945,12620,17.008062751435,0,99.99,25,150,1,0,0,0,7.6,0,0.5,0.5,0,0,0,6,5.5,1.1,0.5,3.3,0,0.5,0,0,8.7,1.6,1.6,0.5,0,0,0,1.6,0.5,2.2,8.7,0,0,2.7,0,0,0,3.8,4.4,5.5,0.5,4.9,0,1.1,0,3.3,0,0.5,3.8,0.5,0,2.2,0,6,6,0,1.6,99.99,183,15.7,2.1,11.4,9.9,0.5
12,8/10/1945,12810,8.03662744701981,0,99.99,10,150,1,0,0,0,0,0,0,0,0,0,0,2.1,1.1,2.1,0,0,0,0,0,0,1.1,0,0,0,1.1,0,0,1.1,0,5.3,9.6,0,0,0,0,0,1.1,0,4.3,5.3,0,5.3,0,1.1,0,37.2,0,0,1.1,4.3,0,0,0,5.3,5.3,0,5.3,99.99,94,33,0,1.1,9.6,0
12,10/10/1949,12220,5.84190094667435,0,99.99,0,150,1,4.9,0,0,0,5.5,7.9,1.8,0,4.9,0,3.7,2.4,0,0,2.4,0,0.6,0,0,0,0,1.8,0,0,0,0,0,0,0,0.6,0.6,1.2,1.2,0,0,0,4.3,3.7,7.9,0,3.7,0,1.2,0,0,0,0.6,0,0,0,9.8,0.1,1.6,6.1,0,3.7,99.99,164,-35.9,2.4,1.2,11.6,13.4
12,10/10/1949,12320,45.6941842597047,0,99.99,85,150,1,0.5,0,0,3.1,0,0.5,3.1,0.3,0,0,0,4.2,0.3,0,3.6,0,1.7,0,0,0,0,4.4,3.3,1.1,0,0,1.4,0.3,10.8,11.6,6.6,2.8,0.3,0,0,0,2.2,1.9,8,0,5.5,0,0.3,0,1.4,0,0.3,0,0,0.3,3.9,0.1,0.5,3.1,1.1,0.5,99.99,361,-36.6,14.3,0.3,9.9,0.5
12,10/10/1949,12420,14.75,1,99.99,21,150,1,0,0,0,0.9,0,0.9,1.8,0,0,0,5.6,3.7,0,0,2.8,0,1.8,0,0,5.6,0.9,2.8,0.9,0,0,0.9,1.8,0,13.9,6.5,0,0,1.8,0,0,0,3.7,7.4,6.5,0,3.7,0,0,0,3.7,0,0,0,2.8,0,0,0.1,0.2,5.6,0.9,0.9,99.99,108,-0.899999999999999,3.7,7.4,13.9,0.9
12,10/10/1949,12520,8.36390148581126,0,99.99,9,150,1,0,0,0,1.5,0,0,1.5,0,0,0,10.9,3.1,0,0,1.5,0,0,0,0,3.1,0,0.8,0,0.8,0,0,0.8,0,9.3,5.4,0,0.8,0,0,0,0.8,0,5.4,7.8,0,3.9,0,0,0,22.5,0,0,0.8,6.2,0,0,0,6.2,3.9,0,3.1,99.99,129,20.9,0.8,3.1,13.2,0
12,10/10/1949,12620,18.43,1,99.99,23,150,1,0,0,0,3.6,0,0,0.6,0,0,0,5.4,3,1.2,0,2.4,0,1.8,0,0,13.7,1.2,1.8,0,0,0,0,0.6,0,3,9.5,0,0,4.2,0,0,0,3,5.9,6.6,0,3,0,0.6,0,3,0,1.8,0,1.8,0,0.6,0.1,1.9,5.4,0.6,4.2,99.99,168,19.1,1.8,17.9,12.5,0
12,10/10/1949,12810,6.17,1,99.99,12,150,1,0,0,0,3.1,0,0,1.8,0,0,0,7.4,1.8,1.2,0,3.1,0,0,0,0,4.9,3.1,1.2,0,0,0,1.2,0,3.1,3.7,8,0,0,4.9,0,0,1.2,4.9,6.2,4.3,0,4.9,0,1.2,0,3.1,0,0,0.6,0.6,0,0,0.1,6.7,4.3,0.6,2.5,99.99,162,16.7,1.2,9.8,10.5,0
12,12/10/1953,12220,5.08036999018446,0,99.99,3,150,1,0.6,0,0.3,0,2.1,10.6,0.6,0,3,0,4.2,6,0.3,0,0,0,0,0,0.6,0,0,0,1.2,0,0,0,0.3,0,1.2,0.6,0.9,0.9,0,0,0,0,0,3.6,1.8,0,1.8,0,3.6,0,0,0,0,3.9,0,0,4.8,0,2.7,0.9,0,0.6,99.99,331,-18.4,2.1,0,5.4,12.7
12,12/10/1953,12320,46.6588119883292,0,99.99,77,150,1,0.8,0,0.2,3.9,0,0.5,3,1.2,0,0,0.2,5.8,0.8,0,3.8,0,0.7,0,0.2,0.3,0.3,1.7,3.5,0,0,0.2,1.3,2.3,11.9,7.4,4.4,2.5,0,0,0,0,1,3.1,8.2,0,8.9,0,0,0,0.8,0,0,2,0,0,1.2,0,8.6,5.6,0.5,2.8,99.99,607,-31.2,9.6,0.3,11.3,0.5
12,12/10/1953,12420,9.98195896127216,0,99.99,15,150,1,0,0,0,2.6,0,0.5,2.6,0.5,0,0,3.2,10,0.5,0,4.2,0,2.1,0,0,0.5,0,1,1.6,0.5,0,1,1.6,1.6,4.2,9,0.5,0,1.6,0,0,1,1.6,6.3,10.5,0,5.8,0,0.5,0,3.2,0,0,0,2.1,0,2.6,0,9,3.2,1,3.7,99.99,190,-22,3.1,2.1,16.8,0.5
12,12/10/1953,12520,10.485658469821,0,99.99,14,150,1,0.6,0.6,0,1.2,0,0.6,1.8,0.6,0,0,3.1,1.8,0,0,1.8,0,0,0,0,2.4,0.6,0,0,1.2,0,0,0,0,8,6.1,0,0,1.2,0,0,0.6,0,1.8,8,0,3.1,0,0,0,25.2,0,0,0.6,6.1,0,0,0.1,2.3,4.9,1.2,3.7,99.99,163,19,0,3.6,9.8,1.2
12,12/10/1953,12620,18.78,1,99.99,27,150,1,0,0,0,6.1,0,0,0.9,0.4,0,0,3.1,1.3,1.3,0,1.3,0,0,0,0,11.8,2.6,1.8,1.3,0,0,0,1.3,1.3,8.3,6.1,0,0,5.3,0,0,0,4.4,3.5,5.7,0,5.7,0,0.4,0,3.1,0,0,0.9,3.1,0,0,0.1,0.5,5.7,1.3,1.3,99.99,228,17.9,3.1,17.1,9.2,0
